layout,labels,target_weight,trust@10,trust@20,knn_overlap@10,reminds_pct,reminds_pct_same,reminds_pct_cross,n_edges,n_edges_same,n_edges_cross,also_liked_pct,sil2d,cohesion_all,cohesion_all_expected,cohesion_display,cohesion_display_expected,pass
umap_nn10_md0.1,none,,0.9387079735906552,0.9185974213512119,0.38880000000000003,0.17658484172245642,0.07578780193621182,0.3630264251179284,872,566,306,0.3901675762140878,0.05422730185678474,0.7644,0.17528000000000002,0.6725,0.22399999999999998,
umap_nn10_md0.1_target_w0.2,cluster_merged,0.2,0.9503673946165566,0.9315961320268179,0.3921,0.2025741337667943,0.029182893140490315,0.5232912651213305,872,566,306,0.3946278826248819,0.7810214227010034,0.9879,0.17528000000000002,0.948,0.22399999999999998,False
umap_nn10_md0.1_target_w0.35,cluster_merged,0.35,0.952809751142712,0.9302863847343992,0.391,0.2024627838848022,0.030742756891166786,0.5200887161671476,872,566,306,0.42201058630165905,0.8344268047885617,0.989,0.17528000000000002,0.948,0.22399999999999998,False
umap_nn10_md0.1_target_w0.5,cluster_merged,0.5,0.9498147282884714,0.928839865910263,0.3907,0.2175948884664481,0.03056236448462597,0.5635439360929557,872,566,306,0.4347827089762573,0.8421369935034253,0.9894,0.17528000000000002,0.948,0.22399999999999998,False
umap_nn10_md0.1_target_w0.7,cluster_merged,0.7,0.9513573387506349,0.9303214543579165,0.3866,0.20868689790708142,0.028341061909966502,0.5422677579540325,872,566,306,0.4039209609352145,0.8341333671467872,0.9895,0.17528000000000002,0.948,0.22399999999999998,False
umap_nn10_md0.1_target_w0.2,cluster_raw12,0.2,0.9523977653631285,0.9290943269726664,0.3886,0.20735414313395964,0.0285904278837141,0.5380085968321262,872,566,306,0.4069506222544482,0.782900253208376,0.9891,0.17528000000000002,0.948,0.22399999999999998,
umap_nn10_md0.1_target_w0.35,cluster_raw12,0.35,0.9476195022854241,0.9278444559051058,0.3871,0.2152358780799148,0.029340294357962197,0.5590819577747682,872,566,306,0.40919877116426256,0.8081803680517188,0.9893,0.17528000000000002,0.948,0.22399999999999998,
umap_nn10_md0.1_target_w0.5,cluster_raw12,0.5,0.9507623158963942,0.9311023207839092,0.38630000000000003,0.20769508040150242,0.028517917210496714,0.5391142776763692,872,566,306,0.4204903113380233,0.8452517267421372,0.9894,0.17528000000000002,0.948,0.22399999999999998,
umap_nn10_md0.1_target_w0.7,cluster_raw12,0.7,0.9481580497714576,0.9284489427539969,0.3871,0.21824002901984554,0.02866647566294209,0.568889150588497,872,566,306,0.4426817236269599,0.8476439739466602,0.9884,0.17528000000000002,0.948,0.22399999999999998,
