layout,fragrantica_id,x,y
UMAP,109564,7.392854690551758,6.903816223144531
UMAP,95156,3.1255884170532227,6.175321578979492
UMAP,31247,7.451127052307129,6.923863887786865
UMAP,1000,2.5373146533966064,4.939040660858154
UMAP,103276,6.694834232330322,7.030529022216797
UMAP,111273,3.2443463802337646,5.359186172485352
UMAP,57088,4.911899089813232,6.695220470428467
UMAP,50787,1.7694916725158691,4.540221214294434
UMAP,72,3.2268898487091064,4.960367202758789
UMAP,50788,7.9898200035095215,6.269237518310547
UMAP,68367,2.7181315422058105,6.4326324462890625
UMAP,815,8.819249153137207,5.917142868041992
UMAP,85144,7.364412784576416,6.773016929626465
UMAP,90834,5.483054161071777,3.455606698989868
UMAP,57384,4.363779544830322,6.791161060333252
UMAP,46623,7.545853614807129,4.093433856964111
UMAP,108587,2.1177408695220947,5.767412185668945
UMAP,84224,6.302927494049072,5.048279762268066
UMAP,39761,2.8763461112976074,6.736700057983398
UMAP,70985,8.70732593536377,6.074615001678467
UMAP,52180,7.727251052856445,4.459126949310303
UMAP,72381,3.558457374572754,6.2970757484436035
UMAP,485,7.195108413696289,5.0822882652282715
UMAP,116224,6.572661399841309,7.062544345855713
UMAP,45711,1.9872055053710938,4.388289451599121
UMAP,103564,7.867400646209717,5.2754669189453125
UMAP,63829,2.2984535694122314,4.280073642730713
UMAP,69281,8.168061256408691,6.268324375152588
UMAP,89712,5.8411784172058105,6.206240177154541
UMAP,54785,5.587792873382568,6.558169841766357
UMAP,47891,7.838412284851074,3.437556505203247
UMAP,48434,6.2138752937316895,5.623281478881836
UMAP,64092,8.505014419555664,5.16422700881958
UMAP,62372,1.7153643369674683,4.5933074951171875
UMAP,74739,4.487497806549072,3.396993637084961
UMAP,120743,3.8723461627960205,4.615978717803955
UMAP,32523,6.917396068572998,6.276126384735107
UMAP,49827,3.391667366027832,4.568374156951904
UMAP,124051,4.510249137878418,5.067597389221191
UMAP,46300,2.4806602001190186,6.180514812469482
UMAP,21547,2.309448480606079,5.112446308135986
UMAP,104123,2.6108932495117188,5.933872699737549
UMAP,132011,6.809074401855469,3.9305403232574463
UMAP,114281,7.676065444946289,6.499927043914795
UMAP,114188,6.138947486877441,5.622283935546875
UMAP,98469,5.724859714508057,3.6142578125
t-SNE,65738,5.469665050506592,-12.105171203613281
t-SNE,83,-1.392349123954773,-6.0377631187438965
t-SNE,74041,9.702739715576172,1.2387828826904297
t-SNE,132132,-5.23541784286499,6.440855503082275
t-SNE,9110,-6.224021911621094,1.6287881135940552
t-SNE,10131,-3.715562582015991,-0.5114978551864624
t-SNE,14214,-9.574570655822754,1.6780133247375488
t-SNE,32134,0.5683485865592957,-7.150595188140869
t-SNE,20542,3.245676279067993,9.694933891296387
t-SNE,6686,4.001671314239502,10.36491584777832
t-SNE,68905,-9.363421440124512,5.501998424530029
t-SNE,78945,-7.550317764282227,2.9323625564575195
t-SNE,72040,-7.80314302444458,14.581944465637207
t-SNE,75979,0.8234890699386597,7.360518455505371
t-SNE,6188,1.0792418718338013,8.424324989318848
t-SNE,8441,-6.1987104415893555,0.6553162336349487
t-SNE,15134,7.6497368812561035,-2.1288833618164062
t-SNE,6458,6.970991611480713,-11.017818450927734
t-SNE,68919,9.450636863708496,-9.422061920166016
t-SNE,276,-1.108613133430481,-5.276272296905518
t-SNE,1483,3.8133184909820557,-4.042202949523926
t-SNE,56741,-10.372596740722656,11.181334495544434
t-SNE,1360,5.15374231338501,8.68922233581543
t-SNE,131717,3.118393898010254,10.990527153015137
t-SNE,607,6.031219005584717,0.4513242542743683
t-SNE,39970,-9.855049133300781,9.978090286254883
t-SNE,31661,-8.117232322692871,9.971136093139648
t-SNE,611,3.6231889724731445,-0.6606003642082214
t-SNE,30796,3.1850907802581787,-3.3512680530548096
t-SNE,184,-3.694215774536133,3.244642496109009
t-SNE,12192,0.7728646993637085,-1.0937376022338867
t-SNE,48478,-0.4409037232398987,2.4309544563293457
t-SNE,18,-2.698676824569702,-3.915099859237671
t-SNE,56077,2.4739487171173096,3.696570634841919
t-SNE,46187,8.476317405700684,-8.301684379577637
t-SNE,68578,-3.1062514781951904,6.2076568603515625
t-SNE,27040,-3.993868827819824,0.7768247723579407
t-SNE,52359,-6.280117511749268,5.199228286743164
t-SNE,29165,-7.127938270568848,9.643356323242188
t-SNE,12201,8.276203155517578,-11.46641731262207
t-SNE,9405,-2.940040111541748,3.3814315795898438
t-SNE,64167,5.914503574371338,-10.291666030883789
t-SNE,131985,0.4414115250110626,7.066303730010986
t-SNE,10314,-5.692849636077881,10.266570091247559
t-SNE,653,-3.931931734085083,7.549337387084961
t-SNE,3779,-6.50681209564209,9.945625305175781
t-SNE,536,-1.5479872226715088,5.846405029296875
t-SNE,68416,3.699187994003296,8.309813499450684
t-SNE,632,-5.436517715454102,3.201712131500244
t-SNE,44894,1.411991000175476,5.847838878631592
t-SNE,3575,4.104593276977539,-7.897761821746826
t-SNE,12310,-0.33402761816978455,11.797318458557129
t-SNE,38914,-6.249527454376221,9.051234245300293
t-SNE,73661,-2.9719507694244385,9.562612533569336
t-SNE,50384,-10.885153770446777,10.822954177856445
t-SNE,17798,-1.284674882888794,5.414544105529785
t-SNE,56076,2.114243745803833,4.952385425567627
t-SNE,5484,-10.742362976074219,1.5298799276351929
t-SNE,5585,0.8862114548683167,-6.8376359939575195
t-SNE,109563,3.0971579551696777,-10.329972267150879
t-SNE,42944,-0.26203933358192444,-0.013393369503319263
t-SNE,75642,-0.9158714413642883,5.273590564727783
t-SNE,11784,7.742713928222656,-1.9779107570648193
t-SNE,25836,-6.718225955963135,3.71234130859375
t-SNE,275,-1.499358057975769,-8.737261772155762
t-SNE,108962,1.1372003555297852,-12.386808395385742
t-SNE,23032,-3.176081418991089,-4.304235458374023
t-SNE,10464,5.9604315757751465,-8.516732215881348
t-SNE,18767,-8.209833145141602,3.0582056045532227
t-SNE,72062,-0.6495234966278076,-0.8848139047622681
t-SNE,72606,-2.503843069076538,4.567305564880371
t-SNE,31861,0.9886845946311951,-10.075115203857422
t-SNE,79437,-2.8467109203338623,-6.98807954788208
t-SNE,52002,2.1164302825927734,-9.341063499450684
t-SNE,12426,-12.494393348693848,5.769954681396484
t-SNE,2271,-0.3386671245098114,-2.4529316425323486
t-SNE,3865,-7.819437026977539,14.560462951660156
t-SNE,5534,1.5309020280838013,-2.1780266761779785
t-SNE,644,2.2530858516693115,-5.0688910484313965
t-SNE,2186,-13.565185546875,8.675172805786133
t-SNE,92647,1.9252212047576904,-3.617525339126587
t-SNE,65792,0.5715557932853699,-10.278166770935059
t-SNE,96192,-3.016725540161133,1.8415625095367432
t-SNE,39181,3.3358051776885986,-5.338829517364502
t-SNE,53671,7.39347505569458,2.1347897052764893
t-SNE,64022,-2.585653066635132,-9.34535026550293
t-SNE,37603,-11.502080917358398,11.929137229919434
t-SNE,74740,-8.551390647888184,7.919667720794678
t-SNE,45029,-2.354713201522827,-8.971295356750488
t-SNE,106298,0.41274401545524597,-4.784759521484375
t-SNE,1923,-0.5625076293945312,-10.384574890136719
t-SNE,93865,0.6332862973213196,11.135956764221191
t-SNE,95034,-5.931427478790283,6.212047100067139
t-SNE,82586,-5.0713677406311035,10.654977798461914
t-SNE,116396,2.755506753921509,6.464041233062744
t-SNE,74107,7.869956970214844,-13.463096618652344
t-SNE,1929,-6.928630352020264,-0.4809272289276123
t-SNE,90739,0.36567288637161255,1.9800119400024414
t-SNE,44174,8.421405792236328,-4.060723781585693
t-SNE,35456,1.595201015472412,-8.170014381408691
t-SNE,30567,1.276673436164856,-3.537295341491699
t-SNE,8339,2.558640241622925,-2.9122371673583984
t-SNE,54976,0.18670476973056793,-2.0911641120910645
t-SNE,104985,5.1822028160095215,-4.009368419647217
t-SNE,87956,-0.8509414792060852,6.338520526885986
t-SNE,95642,8.827289581298828,1.3077014684677124
t-SNE,50790,1.8218626976013184,11.995038032531738
t-SNE,50786,2.87024188041687,-7.147926330566406
t-SNE,121230,-7.936895847320557,13.312397956848145
t-SNE,3024,6.6099371910095215,1.2189234495162964
t-SNE,73092,7.578804969787598,-5.218052387237549
t-SNE,106299,2.1048083305358887,-9.582185745239258
t-SNE,31436,-1.855419635772705,-5.541485786437988
t-SNE,890,4.995298862457275,-10.36362361907959
t-SNE,72796,6.933905124664307,-6.573101997375488
t-SNE,98468,0.34898728132247925,-3.635768175125122
t-SNE,59392,-4.797987937927246,12.614551544189453
t-SNE,60320,-4.639054775238037,8.763484001159668
t-SNE,54885,5.910785675048828,-7.538066387176514
t-SNE,122211,3.901573657989502,8.924825668334961
t-SNE,10728,0.07058300077915192,9.23204517364502
t-SNE,76893,-14.027717590332031,7.631021499633789
t-SNE,94718,8.286592483520508,-6.870187282562256
t-SNE,115749,2.526031017303467,-11.40408992767334
t-SNE,109565,3.726933002471924,9.840564727783203
t-SNE,75731,3.0569732189178467,-1.8769551515579224
t-SNE,4849,-2.939467668533325,2.708106279373169
t-SNE,42782,-11.736337661743164,10.779563903808594
t-SNE,16657,0.2503027319908142,-8.5884428024292
t-SNE,122669,4.578334331512451,5.148049354553223
t-SNE,76824,-11.118012428283691,10.075084686279297
t-SNE,42670,5.233895301818848,-2.0898594856262207
t-SNE,18042,-8.371591567993164,5.113584995269775
t-SNE,99134,1.9073909521102905,-0.5195169448852539
t-SNE,74636,6.574167728424072,0.8396117091178894
t-SNE,1198,-1.7828521728515625,-11.416413307189941
t-SNE,4023,4.300317287445068,-6.695080757141113
t-SNE,43531,-1.447500228881836,-7.4289045333862305
t-SNE,129391,8.791131973266602,-11.331512451171875
t-SNE,123059,-4.918542385101318,7.495571136474609
t-SNE,69742,-4.832589626312256,5.450658321380615
t-SNE,50789,2.8375940322875977,-0.4074748754501343
t-SNE,6420,-2.4922893047332764,8.046531677246094
t-SNE,3172,3.550934314727783,-8.250770568847656
t-SNE,64015,0.9923616647720337,4.31746768951416
t-SNE,1924,-1.8965415954589844,7.457322120666504
t-SNE,16931,1.0998164415359497,5.686087131500244
t-SNE,115747,8.617738723754883,-6.9674272537231445
t-SNE,115746,0.969416618347168,-5.388814449310303
t-SNE,95035,-9.456910133361816,9.91123104095459
t-SNE,50225,2.628885269165039,1.8118151426315308
t-SNE,37602,1.1971756219863892,4.7010087966918945
t-SNE,75969,-11.746021270751953,8.221651077270508
t-SNE,64093,0.4837862253189087,10.523431777954102
t-SNE,109564,8.598494529724121,-9.48831844329834
t-SNE,95156,-5.209015846252441,8.623190879821777
t-SNE,31247,7.578981399536133,-10.22547721862793
t-SNE,1000,-5.6341423988342285,1.794168472290039
t-SNE,103276,9.358012199401855,-11.878100395202637
t-SNE,111273,-10.518165588378906,6.117183685302734
t-SNE,57088,-13.636543273925781,7.561458587646484
t-SNE,50787,-10.085054397583008,1.6456782817840576
t-SNE,72,-8.634478569030762,4.94873571395874
t-SNE,50788,4.089870452880859,-9.713838577270508
t-SNE,68367,-6.557433605194092,8.127420425415039
t-SNE,815,-1.3339197635650635,-10.949532508850098
t-SNE,85144,7.628264904022217,-8.992256164550781
t-SNE,90834,1.8920069932937622,2.2474355697631836
t-SNE,57384,-12.335253715515137,8.211745262145996
t-SNE,46623,1.3450024127960205,-2.9917380809783936
t-SNE,108587,-3.778632164001465,10.651851654052734
t-SNE,84224,4.587029457092285,-1.7714484930038452
t-SNE,39761,-8.565572738647461,11.274185180664062
t-SNE,70985,-1.6424641609191895,-12.708415985107422
t-SNE,52180,3.0536248683929443,-5.9904465675354
t-SNE,72381,-8.050154685974121,8.066176414489746
t-SNE,485,5.149086952209473,-4.10275411605835
t-SNE,116224,10.02280044555664,-11.86428451538086
t-SNE,45711,-8.524744033813477,2.7240025997161865
t-SNE,103564,2.1536974906921387,-6.875451564788818
t-SNE,63829,-7.604008197784424,2.25887131690979
t-SNE,69281,3.8812718391418457,-10.462586402893066
t-SNE,89712,5.864746570587158,-5.730562210083008
t-SNE,54785,5.197025299072266,-7.786908149719238
t-SNE,47891,8.426422119140625,1.6571060419082642
t-SNE,48434,8.239970207214355,-3.8987245559692383
t-SNE,64092,-1.0232881307601929,-7.55925989151001
t-SNE,62372,-9.758784294128418,0.9156914353370667
t-SNE,74739,2.557661533355713,5.308077335357666
t-SNE,120743,3.5105764865875244,12.354657173156738
t-SNE,32523,9.263565063476562,-4.985487461090088
t-SNE,49827,-1.312354326248169,2.7669036388397217
t-SNE,124051,1.409785509109497,9.236416816711426
t-SNE,46300,-7.0334577560424805,10.552634239196777
t-SNE,21547,-5.4431233406066895,3.4038829803466797
t-SNE,104123,-6.107351303100586,7.682859420776367
t-SNE,132011,0.670076310634613,-1.4413089752197266
t-SNE,114281,5.410634994506836,-12.075538635253906
t-SNE,114188,6.82810640335083,-3.312594413757324
t-SNE,98469,1.1020886898040771,1.2796608209609985
PaCMAP,65738,1.9469178915023804,-3.204550266265869
PaCMAP,83,3.196232557296753,0.7778370380401611
PaCMAP,74041,3.7202701568603516,-3.1763253211975098
PaCMAP,132132,-4.176827907562256,2.117327928543091
PaCMAP,9110,-4.384006500244141,2.5765867233276367
PaCMAP,10131,1.539117693901062,-4.0303053855896
PaCMAP,14214,-5.230195045471191,3.0658602714538574
PaCMAP,32134,3.4731738567352295,0.9629702568054199
PaCMAP,20542,1.065256118774414,-6.336205005645752
PaCMAP,6686,1.0166875123977661,-6.41234016418457
PaCMAP,68905,-2.745495557785034,-0.6522186398506165
PaCMAP,78945,-5.022359848022461,2.545193910598755
PaCMAP,72040,-0.1926410049200058,-0.9800483584403992
PaCMAP,75979,0.9751416444778442,-6.547049045562744
PaCMAP,6188,-0.4924989640712738,2.444436550140381
PaCMAP,8441,-2.3570034503936768,2.2811172008514404
PaCMAP,15134,0.9842883944511414,0.40184110403060913
PaCMAP,6458,1.762947678565979,-3.103123664855957
PaCMAP,68919,2.2066144943237305,-2.873857259750366
PaCMAP,276,2.769871950149536,1.1946332454681396
PaCMAP,1483,1.6444494724273682,0.12786300480365753
PaCMAP,56741,-4.024970531463623,-1.2619389295578003
PaCMAP,1360,0.8944925665855408,-6.626078128814697
PaCMAP,131717,1.1896597146987915,-5.263105392456055
PaCMAP,607,3.294729232788086,2.284350633621216
PaCMAP,39970,-4.029566764831543,-0.9560867547988892
PaCMAP,31661,-4.148559093475342,-0.30295565724372864
PaCMAP,611,1.488821029663086,1.8738470077514648
PaCMAP,30796,2.5230560302734375,2.0652353763580322
PaCMAP,184,-3.852747917175293,2.784273624420166
PaCMAP,12192,1.4338430166244507,2.6169776916503906
PaCMAP,48478,-3.5085182189941406,1.0826672315597534
PaCMAP,18,2.3527474403381348,1.200136423110962
PaCMAP,56077,-1.8272956609725952,1.5285859107971191
PaCMAP,46187,1.4478226900100708,-1.875321388244629
PaCMAP,68578,-2.7654056549072266,2.0176432132720947
PaCMAP,27040,1.2368216514587402,-3.709472179412842
PaCMAP,52359,-4.573410987854004,1.8331882953643799
PaCMAP,29165,-4.511428356170654,0.2708500027656555
PaCMAP,12201,0.6539757251739502,-3.194295644760132
PaCMAP,9405,-2.938863754272461,3.2096683979034424
PaCMAP,64167,2.0442397594451904,-2.3431131839752197
PaCMAP,131985,-1.705503225326538,2.837740421295166
PaCMAP,10314,-4.170407295227051,2.1776440143585205
PaCMAP,653,-2.407625675201416,2.3286819458007812
PaCMAP,3779,-4.188688278198242,0.3077854514122009
PaCMAP,536,-2.4787166118621826,2.589763879776001
PaCMAP,68416,1.0050243139266968,-6.555732727050781
PaCMAP,632,-4.2712883949279785,2.581057548522949
PaCMAP,44894,-1.8956838846206665,1.8418619632720947
PaCMAP,3575,2.547004222869873,-1.096402883529663
PaCMAP,12310,2.177316188812256,-3.5689077377319336
PaCMAP,38914,-3.68064284324646,0.3775444030761719
PaCMAP,73661,-3.994943857192993,1.4633350372314453
PaCMAP,50384,-4.05865478515625,-1.4213080406188965
PaCMAP,17798,-2.12770414352417,2.7597720623016357
PaCMAP,56076,-2.117352247238159,1.8092657327651978
PaCMAP,5484,-5.665872573852539,3.3748037815093994
PaCMAP,5585,3.5561635494232178,1.459022879600525
PaCMAP,109563,3.209543466567993,-1.2422248125076294
PaCMAP,42944,-1.8911755084991455,3.2534921169281006
PaCMAP,75642,-1.9084885120391846,2.8263602256774902
PaCMAP,11784,0.5475987792015076,-0.062445156276226044
PaCMAP,25836,-4.4595770835876465,2.7468936443328857
PaCMAP,275,3.517644166946411,-0.7566714286804199
PaCMAP,108962,0.1536620408296585,-0.4973060190677643
PaCMAP,23032,2.9906110763549805,0.44651687145233154
PaCMAP,10464,-0.9991071820259094,-2.3159170150756836
PaCMAP,18767,-4.808696269989014,2.5974061489105225
PaCMAP,72062,3.8238096237182617,2.1526365280151367
PaCMAP,72606,-3.284193277359009,2.8481218814849854
PaCMAP,31861,4.318431854248047,0.41208136081695557
PaCMAP,79437,3.7667629718780518,0.22091694176197052
PaCMAP,52002,4.487354755401611,0.6578499674797058
PaCMAP,12426,1.2374744415283203,-3.7217938899993896
PaCMAP,2271,2.032132148742676,2.640909433364868
PaCMAP,3865,-0.7478158473968506,-0.7980183959007263
PaCMAP,5534,1.7692766189575195,2.695706605911255
PaCMAP,644,2.8650264739990234,1.2232965230941772
PaCMAP,2186,-2.199140787124634,-1.8414971828460693
PaCMAP,92647,3.0671088695526123,2.5164575576782227
PaCMAP,65792,4.344062805175781,-0.4588041603565216
PaCMAP,96192,0.8945488333702087,-4.862661838531494
PaCMAP,39181,3.0730342864990234,2.071495771408081
PaCMAP,53671,3.9496896266937256,-3.10086989402771
PaCMAP,64022,3.656151294708252,-1.4180546998977661
PaCMAP,37603,-3.753509283065796,-2.039503574371338
PaCMAP,74740,-0.10076472908258438,-0.15589067339897156
PaCMAP,45029,3.7610251903533936,-0.6089911460876465
PaCMAP,106298,4.375788688659668,1.842941403388977
PaCMAP,1923,3.698552370071411,-0.9064430594444275
PaCMAP,93865,1.535866141319275,-4.557712554931641
PaCMAP,95034,-4.045812129974365,1.2010079622268677
PaCMAP,82586,-4.130077838897705,1.619011640548706
PaCMAP,116396,-2.121652364730835,1.2725892066955566
PaCMAP,74107,-0.9562286734580994,-2.8648288249969482
PaCMAP,1929,1.4876246452331543,-3.4923787117004395
PaCMAP,90739,-0.10930723696947098,2.3874027729034424
PaCMAP,44174,0.675305962562561,-0.2500053942203522
PaCMAP,35456,3.8935399055480957,-0.43792039155960083
PaCMAP,30567,2.8637008666992188,2.1149306297302246
PaCMAP,8339,2.5065414905548096,2.3247978687286377
PaCMAP,54976,2.5964300632476807,2.298260450363159
PaCMAP,104985,1.3761918544769287,0.5060557723045349
PaCMAP,87956,-2.1603474617004395,2.9324045181274414
PaCMAP,95642,3.7114291191101074,-2.89744234085083
PaCMAP,50790,2.0495216846466064,-4.654983043670654
PaCMAP,50786,3.8637006282806396,0.4396050274372101
PaCMAP,121230,-0.8242132663726807,-0.8534960746765137
PaCMAP,3024,3.3408055305480957,1.9877570867538452
PaCMAP,73092,0.1731220781803131,-0.5231615304946899
PaCMAP,106299,4.425118446350098,0.1593254655599594
PaCMAP,31436,2.850137710571289,0.6019455790519714
PaCMAP,890,2.6022489070892334,-2.017636299133301
PaCMAP,72796,-0.4736792743206024,-2.000217914581299
PaCMAP,98468,2.8418173789978027,2.46797251701355
PaCMAP,59392,-3.020277738571167,-0.430311918258667
PaCMAP,60320,-2.3834288120269775,0.13682861626148224
PaCMAP,54885,-1.0326101779937744,-2.4577884674072266
PaCMAP,122211,1.0596482753753662,-6.392941951751709
PaCMAP,10728,-1.709978461265564,-1.2941336631774902
PaCMAP,76893,-1.803959608078003,-1.9690901041030884
PaCMAP,94718,1.3134747743606567,-0.8542806506156921
PaCMAP,115749,4.019491195678711,-1.2706594467163086
PaCMAP,109565,1.1262089014053345,-6.250696659088135
PaCMAP,75731,2.793163299560547,1.970860242843628
PaCMAP,4849,-3.2767107486724854,3.2033488750457764
PaCMAP,42782,-4.007813453674316,-1.5319435596466064
PaCMAP,16657,3.6983518600463867,0.43676263093948364
PaCMAP,122669,-2.585348606109619,-0.7819913625717163
PaCMAP,76824,-3.7594268321990967,-1.7251747846603394
PaCMAP,42670,1.2979806661605835,1.254223108291626
PaCMAP,18042,-4.377354621887207,2.1651711463928223
PaCMAP,99134,1.5666342973709106,1.7550004720687866
PaCMAP,74636,2.7378180027008057,2.2355880737304688
