표현,accord,해당군 수,해당군 비율,전체 비율,배수,배수 CI하한,순환,신호
인공적인,iris,381,0.060726809053235575,0.07356377407138828,0.8254988249284849,0.7451636014265486,False,False
인공적인,earthy,687,0.1094995218361492,0.13802272177906696,0.7933441713417674,0.7373611392340894,False,False
인공적인,patchouli,505,0.08049091488683456,0.10305374264765128,0.781057658061379,0.7157338506884451,False,False
인공적인,tobacco,171,0.027255339496334078,0.03641930545483845,0.7483761470995625,0.6377450088357227,False,False
인공적인,mossy,193,0.030761874402295185,0.04117315284827975,0.7471342919899913,0.6433596290404906,False,False
인공적인,smoky,298,0.047497609180745935,0.06671501087744743,0.7119478593505287,0.6330565498133948,False,False
인공적인,anis,46,0.007331845712464138,0.011280315848843767,0.6499681224099458,0.46282612627188047,False,False
흔한,aquatic,283,0.10042583392476934,0.06429780033840947,1.5618859960404916,1.3892900176769791,False,True
흔한,marine,141,0.05003548616039744,0.03255176859237773,1.5371049968730015,1.2898165991435495,False,True
흔한,salty,95,0.033711852377572744,0.022238336959149143,1.5159340574567222,1.2162746578335766,False,True
흔한,ozonic,168,0.05961674946770759,0.04463782128756748,1.3355658441222364,1.1397178278770774,False,False
흔한,fresh,875,0.31050390347764373,0.24027072758037224,1.2923084996851228,1.2212061174823905,False,False
흔한,tropical,215,0.07629524485450674,0.06147772137619854,1.2410226525416554,1.081587845730658,False,False
흔한,herbal,187,0.06635911994322215,0.05382322133591169,1.2329087389451048,1.0621605410949482,False,False
흔한,lavender,210,0.0745209368346345,0.06147772137619854,1.2121616606220822,1.054440390142262,False,False
흔한,citrus,1408,0.49964513839602553,0.41447103376037386,1.205500741180613,1.1609596053531688,False,False
흔한,musky,1059,0.3757984386089425,0.31931351220691323,1.176894883062222,1.120892282926898,False,False
흔한,fruity,1198,0.4251242015613911,0.3645153492869229,1.1662724282887764,1.116198151700593,False,False
흔한,green,692,0.24556422995031937,0.21577632745145436,1.1380499096017227,1.0643994487894528,False,False
흔한,floral,1055,0.3743789921930447,0.3336556280718717,1.1220520821318227,1.068497267642915,False,False
흔한,fresh spicy,1082,0.38396025550035484,0.34533881234388847,1.1118363814780459,1.0598382559733022,False,False
흔한,white floral,865,0.30695528743789924,0.27693175408911447,1.108414917774736,1.046921163649203,False,False
흔한,cherry,64,0.0227111426543648,0.020546289581822575,1.105364672483614,0.8376432410881922,False,False
흔한,soapy,31,0.01100070972320795,0.009991136894690195,1.1010468417317245,0.7155871143390583,False,False
흔한,soft spicy,314,0.11142654364797729,0.10289259527838208,1.0829403549060659,0.9700277432105079,False,False
흔한,aromatic,1248,0.44286728176011353,0.4123761179598743,1.0739401785706857,1.029465972796793,False,False
흔한,rose,490,0.17388218594748048,0.16380630086213843,1.061510973828913,0.9760823297757324,False,False
흔한,aldehydic,86,0.030518097941802696,0.028764805414551606,1.0609526990356115,0.8401660943542568,False,False
흔한,conifer,34,0.0120652945351313,0.011441463218112964,1.0545237357430604,0.7022039011340768,False,False
흔한,lactonic,215,0.07629524485450674,0.0728386109096769,1.047456066249207,0.9128888565182435,False,False
흔한,coconut,102,0.0361958836053939,0.03585528966239626,1.0094991268012217,0.8171650126619516,False,False
흔한,woody,1815,0.6440738112136267,0.6622351140117637,0.9725757477761676,0.9458812862650542,False,False
흔한,powdery,1384,0.49112845990063875,0.5068890500362582,0.9689072191745076,0.9324927235153119,False,False
흔한,sweet,1478,0.524485450674237,0.5450809765530578,0.9622156582879462,0.9283879030878532,False,False
