composition,fragrantica_id,x,y,family,korea_rank
D1 cap30,106298,5.147371768951416,-1.7250182628631592,GREEN,90
D1 cap30,1923,6.7159423828125,-0.9801526665687561,AQUATIC,91
D1 cap30,93865,-2.2180333137512207,-1.4024748802185059,MUSK,92
D1 cap30,95034,0.13583455979824066,-0.6513425707817078,FRUITY,93
D1 cap30,82586,-0.269288033246994,-0.9050522446632385,FRUITY,94
D1 cap30,74107,4.167845726013184,1.7804524898529053,WOODY,96
D1 cap30,90739,1.7793711423873901,-0.9625853896141052,CITRUS,98
D1 cap30,44174,3.955981969833374,0.5812826752662659,WOODY,99
D1 cap30,35456,6.086069107055664,0.01013745553791523,GREEN,100
D1 cap30,30567,4.446324825286865,-1.7804861068725586,CITRUS,101
D1 cap30,8339,4.259334564208984,-1.7007665634155273,CITRUS,102
D1 cap30,104985,3.466705560684204,-1.1472830772399902,CITRUS,104
D1 cap30,95642,6.984314918518066,-1.8442171812057495,AQUATIC,106
D1 cap30,50790,-1.7244819402694702,-1.7515172958374023,MUSK,107
D1 cap30,50786,5.064028739929199,0.43028387427330017,WOODY,108
D1 cap30,121230,4.187583923339844,-0.236446812748909,GREEN,109
D1 cap30,3024,6.519931793212891,-2.0563228130340576,CITRUS,110
D1 cap30,73092,3.62068510055542,-0.1163017749786377,WOODY,111
D1 cap30,106299,5.353989601135254,0.7698246836662292,AMBER,112
D1 cap30,31436,5.0780158042907715,-1.102088212966919,GREEN,113
D1 cap30,890,5.934884071350098,0.8682585954666138,WOODY,114
D1 cap30,72796,4.680777549743652,0.8664665222167969,WOODY,115
D1 cap30,98468,4.836165428161621,-1.9309755563735962,CITRUS,116
D1 cap30,59392,1.192365050315857,-0.07611993700265884,GOURMAND,117
D1 cap30,54885,2.9128406047821045,2.0060436725616455,AMBER,119
D1 cap30,122211,-2.3292653560638428,-0.8699665069580078,MUSK,120
D1 cap30,76893,2.3051633834838867,1.5423380136489868,AMBER,122
D1 cap30,94718,4.43656587600708,0.5703015327453613,WOODY,123
D1 cap30,115749,5.804518699645996,0.6213141083717346,AMBER,124
D1 cap30,109565,-2.4649856090545654,-0.9698448181152344,MUSK,125
D1 cap30,75731,4.732757091522217,-1.5952463150024414,CITRUS,126
D1 cap30,42782,1.0662082433700562,0.6976907253265381,GOURMAND,128
